年度,總計,台灣地區,新北市,台北市,桃園市,台中市,台南市,高雄市,宜蘭縣,新竹縣,苗栗縣,彰化縣,南投縣,雲林縣,嘉義縣,屏東縣,台東縣,花蓮縣,澎湖縣,基隆市,新竹市,嘉義市,金門縣,連江縣
1998,49410.000000,49230.000000,6122.000000,7443.000000,3117.000000,4152.000000,4273.000000,5003.000000,1222.000000,1112.000000,1574.000000,3159.000000,1460.000000,2192.000000,1665.000000,2284.000000,734.000000,1032.000000,362.000000,873.000000,865.000000,586.000000,151.000000,29.000000
1999,54806.000000,54592.000000,6691.000000,8209.000000,3442.000000,4550.000000,4822.000000,5687.000000,1411.000000,1185.000000,1741.000000,3352.000000,1497.000000,2380.000000,1848.000000,2634.000000,906.000000,1193.000000,409.000000,974.000000,1021.000000,640.000000,196.000000,18.000000
2000,62842.000000,62570.000000,7427.000000,9264.000000,4064.000000,5272.000000,5775.000000,6798.000000,1405.000000,1279.000000,1998.000000,3827.000000,1808.000000,2698.000000,2370.000000,2901.000000,946.000000,1254.000000,419.000000,1153.000000,1140.000000,772.000000,255.000000,17.000000
2001,64266.000000,64022.000000,7684.000000,9800.000000,4167.000000,5646.000000,5613.000000,6842.000000,1577.000000,1358.000000,2003.000000,3954.000000,1791.000000,2577.000000,2144.000000,2989.000000,965.000000,1348.000000,440.000000,1270.000000,1152.000000,702.000000,212.000000,32.000000
2002,63936.000000,63693.000000,7569.000000,9796.000000,4500.000000,5474.000000,5511.000000,6925.000000,1549.000000,1448.000000,1980.000000,3928.000000,1875.000000,2438.000000,1944.000000,2913.000000,929.000000,1308.000000,469.000000,1179.000000,1198.000000,760.000000,214.000000,29.000000
2003,69112.000000,68808.000000,8237.000000,10344.000000,4905.000000,6012.000000,6140.000000,7701.000000,1592.000000,1543.000000,2071.000000,3975.000000,1853.000000,2940.000000,2323.000000,2960.000000,1018.000000,1337.000000,426.000000,1323.000000,1266.000000,842.000000,277.000000,27.000000
2004,76951.000000,76642.000000,9119.000000,11572.000000,5782.000000,7069.000000,6388.000000,8551.000000,1743.000000,1719.000000,2339.000000,4640.000000,2142.000000,2831.000000,2388.000000,3312.000000,1240.000000,1605.000000,486.000000,1424.000000,1437.000000,855.000000,278.000000,31.000000
2005,81792.000000,81478.000000,9680.000000,11801.000000,6104.000000,7453.000000,7159.000000,9077.000000,1967.000000,1843.000000,2481.000000,4848.000000,2311.000000,3304.000000,2771.000000,3527.000000,1107.000000,1676.000000,508.000000,1498.000000,1396.000000,967.000000,280.000000,34.000000
2006,83823.000000,83539.000000,9876.000000,11797.000000,6382.000000,7659.000000,7252.000000,9021.000000,1948.000000,1934.000000,2590.000000,5239.000000,2473.000000,3675.000000,2876.000000,3485.000000,1126.000000,1667.000000,550.000000,1535.000000,1455.000000,999.000000,258.000000,26.000000
2007,87641.000000,87282.000000,10292.000000,12176.000000,6862.000000,8051.000000,7808.000000,9777.000000,1993.000000,2073.000000,2760.000000,5200.000000,2556.000000,3649.000000,3024.000000,3806.000000,1130.000000,1572.000000,533.000000,1545.000000,1460.000000,1015.000000,326.000000,33.000000
