年度,總計,台灣地區,新北市,台北市,桃園市,台中市,台南市,高雄市,宜蘭縣,新竹縣,苗栗縣,彰化縣,南投縣,雲林縣,嘉義縣,屏東縣,台東縣,花蓮縣,澎湖縣,基隆市,新竹市,嘉義市,金門縣,連江縣
1998,727.000000,715.000000,111.000000,151.000000,55.000000,53.000000,55.000000,54.000000,15.000000,29.000000,35.000000,29.000000,12.000000,18.000000,21.000000,18.000000,6.000000,18.000000,3.000000,14.000000,13.000000,5.000000,12.000000,-
1999,750.000000,744.000000,126.000000,189.000000,57.000000,44.000000,46.000000,57.000000,14.000000,27.000000,27.000000,32.000000,14.000000,13.000000,11.000000,15.000000,9.000000,16.000000,2.000000,20.000000,20.000000,5.000000,6.000000,-
2000,807.000000,795.000000,108.000000,182.000000,59.000000,62.000000,61.000000,53.000000,16.000000,31.000000,36.000000,47.000000,18.000000,21.000000,12.000000,20.000000,8.000000,15.000000,4.000000,18.000000,17.000000,7.000000,12.000000,-
2001,852.000000,836.000000,136.000000,183.000000,55.000000,57.000000,49.000000,64.000000,21.000000,21.000000,24.000000,29.000000,22.000000,28.000000,22.000000,25.000000,11.000000,16.000000,15.000000,23.000000,27.000000,8.000000,12.000000,4.000000
2002,981.000000,966.000000,154.000000,214.000000,64.000000,75.000000,74.000000,66.000000,22.000000,32.000000,41.000000,58.000000,10.000000,27.000000,21.000000,31.000000,10.000000,22.000000,8.000000,11.000000,18.000000,8.000000,15.000000,-
2003,1084.000000,1064.000000,168.000000,215.000000,83.000000,80.000000,72.000000,65.000000,23.000000,32.000000,44.000000,54.000000,29.000000,39.000000,27.000000,36.000000,12.000000,31.000000,5.000000,19.000000,23.000000,7.000000,17.000000,3.000000
2004,1249.000000,1239.000000,153.000000,260.000000,80.000000,100.000000,83.000000,97.000000,28.000000,38.000000,41.000000,69.000000,36.000000,53.000000,36.000000,39.000000,12.000000,40.000000,5.000000,26.000000,30.000000,13.000000,10.000000,-
2005,1214.000000,1187.000000,190.000000,233.000000,72.000000,91.000000,78.000000,86.000000,29.000000,42.000000,34.000000,79.000000,24.000000,44.000000,43.000000,27.000000,17.000000,22.000000,10.000000,25.000000,31.000000,10.000000,27.000000,-
2006,1449.000000,1432.000000,215.000000,300.000000,95.000000,106.000000,104.000000,102.000000,39.000000,32.000000,49.000000,100.000000,37.000000,50.000000,41.000000,42.000000,15.000000,28.000000,12.000000,33.000000,24.000000,8.000000,16.000000,1.000000
2007,1611.000000,1594.000000,238.000000,317.000000,112.000000,118.000000,123.000000,112.000000,46.000000,45.000000,49.000000,101.000000,47.000000,49.000000,38.000000,45.000000,24.000000,38.000000,13.000000,29.000000,35.000000,15.000000,13.000000,4.000000
2008,1658.000000,1645.000000,246.000000,303.000000,113.000000,134.000000,138.000000,111.000000,35.000000,50.000000,57.000000,100.000000,41.000000,66.000000,51.000000,44.000000,20.000000,36.000000,6.000000,38.000000,36.000000,20.000000,11.000000,2.000000
2009,2325.000000,2282.000000,365.000000,559.000000,136.000000,168.000000,161.000000,193.000000,45.000000,53.000000,60.000000,112.000000,39.000000,60.000000,65.000000,63.000000,26.000000,51.000000,14.000000,50.000000,38.000000,24.000000,42.000000,1.000000
2010,2207.000000,2185.000000,330.000000,465.000000,132.000000,184.000000,161.000000,191.000000,52.000000,50.000000,70.000000,111.000000,52.000000,68.000000,51.000000,62.000000,24.000000,50.000000,17.000000,43.000000,57.000000,15.000000,20.000000,2.000000
2011,2363.000000,2341.000000,382.000000,520.000000,149.000000,176.000000,163.000000,180.000000,47.000000,66.000000,85.000000,136.000000,59.000000,70.000000,63.000000,56.000000,20.000000,50.000000,13.000000,40.000000,47.000000,19.000000,21.000000,1.000000
2012,2357.000000,2333.000000,362.000000,483.000000,164.000000,201.000000,186.000000,199.000000,45.000000,49.000000,84.000000,105.000000,50.000000,71.000000,65.000000,74.000000,28.000000,38.000000,13.000000,46.000000,46.000000,24.000000,20.000000,4.000000
2013,2474.000000,2440.000000,391.000000,500.000000,171.000000,227.000000,186.000000,165.000000,61.000000,75.000000,89.000000,107.000000,61.000000,71.000000,70.000000,70.000000,28.000000,46.000000,15.000000,38.000000,39.000000,30.000000,30.000000,4.000000
2014,2933.000000,2903.000000,432.000000,599.000000,194.000000,236.000000,244.000000,237.000000,72.000000,72.000000,71.000000,138.000000,82.000000,95.000000,104.000000,80.000000,34.000000,50.000000,12.000000,65.000000,52.000000,34.000000,27.000000,3.000000
2015,3111.000000,3080.000000,488.000000,635.000000,208.000000,250.000000,230.000000,278.000000,70.000000,75.000000,86.000000,157.000000,82.000000,97.000000,84.000000,85.000000,33.000000,47.000000,15.000000,70.000000,58.000000,32.000000,29.000000,2.000000
2016,3341.000000,3312.000000,548.000000,674.000000,251.000000,250.000000,217.000000,269.000000,78.000000,82.000000,98.000000,193.000000,73.000000,103.000000,96.000000,103.000000,36.000000,60.000000,24.000000,51.000000,72.000000,34.000000,24.000000,5.000000
2017,3836.000000,3801.000000,595.000000,795.000000,303.000000,290.000000,296.000000,332.000000,82.000000,75.000000,113.000000,206.000000,77.000000,119.000000,98.000000,108.000000,47.000000,73.000000,33.000000,58.000000,71.000000,30.000000,33.000000,2.000000
2018,4587.000000,4547.000000,732.000000,953.000000,350.000000,381.000000,321.000000,393.000000,83.000000,80.000000,123.000000,229.000000,128.000000,141.000000,155.000000,111.000000,51.000000,78.000000,36.000000,66.000000,84.000000,52.000000,39.000000,1.000000
