年度,總計,台灣地區,新北市,台北市,桃園市,台中市,台南市,高雄市,宜蘭縣,新竹縣,苗栗縣,彰化縣,南投縣,雲林縣,嘉義縣,屏東縣,台東縣,花蓮縣,澎湖縣,基隆市,新竹市,嘉義市,金門縣,連江縣
2008,772977.000000,772977.000000,27303.484520,6743.878268,41770.868939,65034.487138,92155.623792,61971.370426,28333.327431,26097.877573,38758.971557,89622.777777,46141.584982,74548.226354,57716.890278,62135.071418,17715.861899,19145.985898,6577.164375,785.797874,5406.026730,5011.722771,-,-
2009,772795.000000,772795.000000,27360.096579,6699.687122,41903.424598,65120.838313,92145.554364,61887.995734,28314.237601,26107.853654,38801.141054,89672.967091,46212.877070,74576.325385,57837.001707,62239.500829,17773.101934,18346.557390,6578.166789,787.427177,5408.093218,5022.152390,-,-
2010,775816.000000,775816.000000,27386.456400,6697.679081,44156.073797,64879.811665,92164.643764,62556.864939,28328.300171,26122.831182,38951.789347,89865.800247,46269.121749,74577.335912,57787.107218,62290.725344,17779.129220,18261.193392,6523.935119,788.185816,5411.195728,5017.819909,-,-
2011,776724.000000,776724.000000,30600.000000,9232.000000,43576.000000,65291.000000,92312.000000,66344.000000,27674.000000,25368.000000,39435.000000,85349.000000,45138.000000,74438.000000,58044.000000,60944.000000,16527.000000,18448.000000,5827.000000,1222.000000,5646.000000,5309.000000,-,-
2012,775496.064956,775496.064956,30414.289032,9173.093947,43295.970067,65063.189425,91637.539254,68227.867092,27437.805054,25262.989583,39321.492621,84810.380619,44961.276118,73986.884912,58140.044582,61092.686455,16382.796036,18316.379314,5787.832782,1171.876858,5612.738463,5398.932742,-,-
2013,775455.053477,775455.053477,30397.540013,9095.396696,43308.386713,65047.973532,91653.001815,68530.239494,27379.527128,25252.400235,39397.167544,84624.921267,45191.014675,73863.359107,57948.984103,61301.583604,16228.729650,18288.102221,5783.917659,1171.231510,5610.385802,5381.190708,-,-
2014,774962.915725,774962.915725,30323.330615,9086.052591,43304.563098,64908.736181,92118.289525,68462.811120,27259.149701,25242.689521,39560.038149,84109.469807,45146.571795,73777.556729,58084.593718,61173.138577,16191.226687,18267.330188,5776.983656,1168.372187,5608.228350,5393.783529,-,-
2015,774236.712457,774236.712457,31114.733292,9066.177504,43287.038551,64711.326569,91811.873100,68433.804035,27212.389114,25216.626993,39470.534134,83837.397975,45049.796426,73647.845857,57981.084930,60975.982257,16134.034879,18333.275753,5767.316192,1198.865305,5602.437976,5384.171617,-,-
2016,775258.000000,775258.000000,34229.000000,8798.000000,44996.000000,66759.000000,91455.000000,70279.000000,28283.000000,24938.000000,37545.000000,83494.000000,43839.000000,72416.000000,56970.000000,60203.000000,16080.000000,16695.000000,6107.000000,1271.000000,5531.000000,5370.000000,-,-
2017,775472.000000,775472.000000,34677.000000,8770.000000,46290.000000,66416.000000,91137.000000,70057.000000,28123.000000,24849.000000,38209.000000,83148.000000,43741.000000,72188.000000,56733.000000,60238.000000,16011.000000,16635.000000,6103.000000,1288.000000,5511.000000,5348.000000,-,-
2018,775310.000000,775310.000000,34693.000000,8773.000000,46595.000000,66205.000000,91073.000000,70036.000000,27999.000000,24811.000000,38203.000000,83109.000000,43719.000000,72109.000000,56678.000000,60338.000000,15993.000000,16734.000000,6109.000000,1288.000000,5503.000000,5342.000000,-,-
